ID,Restaurant,Address,Time,Price,District,min_price,max_price,avg_price,negative_deliver,negative_food,negative_price,negative_staff,negative_store,neutral_deliver,neutral_food,neutral_price,neutral_staff,neutral_store,positive_deliver,positive_food,positive_price,positive_staff,positive_store,Rating
104,Quán Chay Sala,"71C Nguyễn Thị Minh Khai, P. Bến Thành, Quận 1, TP. HCM",06:00 - 20:55,17.000 - 45.000,Quận 1,17000,45000,31000.0,0,2,0,0,0,0,6,0,0,0,0,26,0,0,0,5.758823529411765
105,Bánh Mì Anh Phán - Bánh Mì Gà & Thịt Nguội,"145 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",05:35 - 22:30,10.000 - 20.000,Quận 1,10000,20000,15000.0,0,8,0,0,0,0,4,0,0,0,0,38,0,1,0,7.305882352941177
106,"Tuấn Phương - Mì Xào, Nui Xào & Ăn Vặt","162/13 Bùi Thị Xuân, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,5.000 - 35.000,Quận 1,5000,35000,20000.0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,8.040000000000001
107,Vựa Cơm Sài Gòn,"6/3 Nguyễn Thị Minh Khai, P. Đa Kao, Quận 1, TP. HCM",,18.000 - 50.000,Quận 1,18000,50000,34000.0,0,3,0,0,0,0,3,0,0,0,0,15,0,0,0,8.761904761904763
108,Bánh Mì Que Pháp - Bùi Viện,"114 Bùi Viện, P. Phạm Ngũ Lão, Quận 1, TP. HCM",06:30 - 16:30,10.000 - 17.000,Quận 1,10000,17000,13500.0,0,2,0,0,0,0,2,0,0,0,0,13,0,0,0,7.258823529411765
109,Cơm - Mì Trộn MU Summer,"214/B17 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,7.000 - 66.000,Quận 1,7000,66000,36500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
110,Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",05:45 - 20:00,30.000 - 55.000,Quận 1,30000,55000,42500.0,0,5,0,0,0,0,3,0,0,0,0,28,0,0,0,6.077777777777778
111,Gà Rán & Burger McDonald's Ben Thanh,"2-2A Trần Hưng Đạo, P. Bến Thành, Quận 1, TP. HCM",00:00 - 23:59,50.000 - 200.000,Quận 1,50000,200000,125000.0,0,15,0,0,0,0,8,0,0,0,0,77,0,0,0,6.916
112,Anh Tùng - Cá Viên Chiên Nước Mắm,"36 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM",,19.000 - 340.000,Quận 1,19000,340000,179500.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8.16
113,Gimbap Korean Food - Món ăn Hàn Quốc,"43/3 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,30.000 - 100.000,Quận 1,30000,100000,65000.0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3.25
114,Bà Bành Bakery - Bông Lan Trứng Muối - Sương Nguyệt Ánh,"1 Sương Nguyệt Ánh, P. Bến Thành, Quận 1, TP. HCM",,0 - 0,Quận 1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9.314285714285715
115,Geylang Lor 9 - Cháo Ếch Singapore - Đông Du,"35 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",,200.000 - 300.000,Quận 1,200000,300000,250000.0,0,3,0,0,0,0,2,0,0,0,0,43,0,0,0,7.329166666666667
116,Cháo Trắng Hột Vịt Muối - Trần Khắc Chân,"10 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",,10.000 - 20.000,Quận 1,10000,20000,15000.0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,4.8
117,Cơm Chiên Chảo Lửa - Gà Xối Mỡ - Nguyễn Thái Bình,"128 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",00:00 - 23:59,10.000 - 100.000,Quận 1,10000,100000,55000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5
118,Tré Trộn Cô Ri - Đông Du,"58 Đông Du, P. Bến Thành, Quận 1, TP. HCM",,12.000 - 100.000,Quận 1,12000,100000,56000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
119,"Gotcha - Burger, Kebab & Taco","267 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",00:00 - 23:59,15.000 - 90.000,Quận 1,15000,90000,52500.0,0,5,0,0,0,1,3,0,0,0,0,8,0,0,0,5.411764705882353
120,Cháo Ếch Việt Sing - Nguyễn Cảnh Chân,"Tk 21/10 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",00:00 - 23:59,60.000 - 60.000,Quận 1,60000,60000,60000.0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,7.0
121,Bánh Mì & Sữa Bắp 122 - Bùi Thị Xuân,"122E Bùi Thị Xuân, P. Phạm Ngũ Lão, Quận 1, TP. HCM",00:00 - 01:00 | 05:30 - 23:59,20.000 - 33.000,Quận 1,20000,33000,26500.0,0,8,0,0,0,0,7,0,0,0,0,85,0,0,0,7.068
123,Cháo Sườn Cô Giang - Đinh Tiên Hoàng,"14B Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",00:00 - 23:59,15.000 - 29.000,Quận 1,15000,29000,22000.0,0,3,1,0,0,0,6,0,0,0,1,37,0,0,0,6.858333333333333
125,San Fu Lou - Ẩm Thực Quảng Đông - Lê Lai,"Tầng Trệt, AB Tower, 76A Lê Lai, P. Bến Thành, Quận 1, TP. HCM",,30.000 - 190.000,Quận 1,30000,190000,110000.0,0,6,0,1,0,0,6,0,0,0,0,86,0,0,1,7.236000000000001
126,Cháo Ếch Singapore Lion King Dom - Cống Quỳnh,"191/A22 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,50.000 - 80.000,Quận 1,50000,80000,65000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4
127,Hủ Tiếu Nam Vang & Mì Bò Viên PugFoodNow,"212/325 Nguyễn Văn Nguyễn, P. Tân Định, Quận 1, TP. HCM",,35.000 - 35.000,Quận 1,35000,35000,35000.0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,7.171428571428572
129,Quán 185 - Cháo Trắng & Cơm Bình Dân - Nguyễn Trãi,"197 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",00:01 - 23:59,20.000 - 50.000,Quận 1,20000,50000,35000.0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,6.155555555555555
130,Út Hương - Cơm & Món Xào,"TK18/1 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",,35.000 - 220.000,Quận 1,35000,220000,127500.0,0,18,0,0,0,0,13,0,0,0,0,69,0,0,0,6.444
131,Ngoại Ưi - Bánh Tráng Chấm - Lê Công Kiều,"36 Lê Công Kiều, P. Nguyễn Thái Bình, Quận 1, TP. HCM",,10.000 - 20.000,Quận 1,10000,20000,15000.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7.8
132,Bánh Mì Huynh Hoa - Bánh Mì Pate,"26 Lê Thị Riêng, P. Bến Thành, Quận 1, TP. HCM",06:00 - 22:20,38.000 - 38.000,Quận 1,38000,38000,38000.0,0,21,0,0,0,1,20,0,0,0,0,56,2,0,0,5.996
133,Bánh Mì Bà Huynh - Cống Quỳnh,"185k Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",06:00 - 22:00,30.000 - 58.000,Quận 1,30000,58000,44000.0,0,2,0,0,0,0,2,0,0,0,0,14,0,0,0,6.6
134,Cơm Chiên & Nui Xào Bò - Cống Quỳnh,"102/12 Cống Quỳnh, Quận 1, TP. HCM",,15.000 - 33.000,Quận 1,15000,33000,24000.0,0,3,0,0,0,0,1,0,0,0,0,14,0,0,0,6.2555555555555555
135,Mì Ý Double B - Trần Hưng Đạo,"Hẻm 391 TK40/24 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",,17.000 - 75.000,Quận 1,17000,75000,46000.0,0,18,0,0,0,0,9,0,0,0,0,72,1,0,0,6.7379999999999995
136,Thành Đạt - Hủ Tiếu Nam Vang - Nguyễn Hữu Cầu,"22B Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",,45.000 - 65.000,Quận 1,45000,65000,55000.0,0,2,0,0,0,1,5,1,0,0,0,30,0,1,0,6.65
137,Gà Rán Popeyes - Điện Biên Phủ,"58/13 Nguyễn Bỉnh Khiêm (Vòng Xoay Nguyễn Bỉnh Khiêm), P. Đa Kao, Quận 1, TP. HCM",,30.000 - 170.000,Quận 1,30000,170000,100000.0,0,12,0,2,0,0,9,0,0,0,1,76,0,0,0,6.474
138,"Bento Delichi - Cơm Gà Xối Mỡ, Cơm Gà Mắm Tỏi - Quận 1","19/2 Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, TP. HCM",,40.000 - 50.000,Quận 1,40000,50000,45000.0,0,6,0,0,0,0,4,0,0,0,0,41,0,0,0,7.356862745098039
139,Cơm Tấm Bụi Sài Gòn - Thạch Thị Thanh,"100 Thạch Thị Thanh, P. Tân Định, Quận 1, TP. HCM",,30.000 - 55.000,Quận 1,30000,55000,42500.0,1,21,0,1,0,0,18,0,0,0,0,59,0,0,0,5.77
140,Bánh Canh Cua - Trần Khắc Chân,"87 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",,30.000 - 55.000,Quận 1,30000,55000,42500.0,0,11,0,0,0,1,11,0,0,0,0,75,1,1,0,6.652
141,Xù Food - Kimbap & Mì Trộn,"135/30 Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,10.000 - 155.000,Quận 1,10000,155000,82500.0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,7.428571428571429
142,Mỳ Ý Spaghetti To Go - Trần Hưng Đạo,"393/9 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",,25.000 - 95.000,Quận 1,25000,95000,60000.0,0,22,0,0,0,0,12,0,0,0,1,64,0,1,0,5.86
143,Cô Nga - Bún Thịt Nướng & Gỏi Cuốn,"TK29/15 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",,7.000 - 30.000,Quận 1,7000,30000,18500.0,0,2,0,0,0,0,3,0,0,0,0,14,0,0,0,7.126315789473685
144,Cháo Sườn Chú Chen - Nguyễn Trãi,"281 - 283 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,35.000 - 79.000,Quận 1,35000,79000,57000.0,0,21,0,0,0,0,11,0,0,0,1,67,0,0,0,7.1739999999999995
145,Bún Thịt Nướng Kiều Bảo - Đề Thám,"139 Đề Thám, P. Cô Giang, Quận 1, TP. HCM",,10.000 - 25.000,Quận 1,10000,25000,17500.0,0,14,0,1,0,0,10,0,0,0,1,43,0,1,0,5.271428571428571
146,Cơm Tấm Phúc Lộc Thọ - 236 Đinh Tiên Hoàng,"236 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",06:00 - 22:15,32.000 - 139.000,Quận 1,32000,139000,85500.0,0,6,0,0,0,1,2,0,0,0,0,20,0,2,0,6.567741935483871
147,TOUS les JOURS - Hai Bà Trưng,"180 Hai Bà Trưng, Quận 1, TP. HCM",,30.000 - 66.000,Quận 1,30000,66000,48000.0,0,0,0,0,0,0,1,0,0,0,0,99,0,0,0,6.848
148,Cơm Chay Diệu Vy - Đề Thám,"61 Đề Thám, P. Cô Giang, Quận 1, TP. HCM",06:00 - 21:00,15.000 - 35.000,Quận 1,15000,35000,25000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6
149,Emy - Trái Cây Tươi Và Ăn Vặt - Nguyễn Trãi,"212A/A37 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,19.000 - 79.000,Quận 1,19000,79000,49000.0,0,7,0,0,0,0,7,0,0,0,1,58,1,0,0,8.04054054054054
150,Bready Bánh Mì Tươi - Burger Đĩa Bay - Mạc Đĩnh Chi,"62 Mạc Đĩnh Chi, P. Đakao, Quận 1, TP. HCM",,40.000 - 66.000,Quận 1,40000,66000,53000.0,0,15,0,0,0,0,5,0,0,0,0,80,0,0,0,6.414
151,Cháo Trắng & Cháo Đậu HP - Phạm Viết Chánh,"112 Phạm Viết Chánh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,5.000 - 25.000,Quận 1,5000,25000,15000.0,0,1,0,0,0,0,2,0,0,0,0,18,0,0,0,7.6
152,Chè Hoa - Trần Cao Vân,"15 Trần Cao Vân, P. Đakao, Quận 1, TP. HCM",,10.000 - 20.000,Quận 1,10000,20000,15000.0,0,2,0,0,0,0,3,0,0,0,0,19,0,0,0,7.316666666666666
153,Cơm Gà Hải Nam - Calmette,"205-207 Calmette, P. Nguyễn Thái Bình, Quận 1, TP. HCM",,50.000 - 100.000,Quận 1,50000,100000,75000.0,1,25,0,0,0,0,6,0,1,0,0,67,0,0,0,5.534
154,Bigbro Korean Hotdog,"85 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",,50.000 - 50.000,Quận 1,50000,50000,50000.0,0,7,0,0,0,0,11,0,0,0,0,80,2,0,0,7.577999999999999
155,Thành Đạt - Hủ Tíu Nam Vang - Cô Bắc,"34 Cô Bắc, P. Cầu Ông Lãnh, Quận 1, TP. HCM",00:00 - 23:59,35.000 - 50.000,Quận 1,35000,50000,42500.0,0,11,0,0,0,0,8,0,0,0,0,80,1,0,0,6.01
156,Cơm Tấm Kiều Giang - Trần Quang Khải,"192E Trần Quang Khải, Quận 1, TP. HCM",,28.000 - 55.000,Quận 1,28000,55000,41500.0,0,10,0,0,0,0,6,1,1,0,0,42,0,0,0,6.036666666666666
157,Yến Lan - Bún Thịt Nướng & Bánh Hỏi,"Đối Diện 111 Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",,25.000 - 35.000,Quận 1,25000,35000,30000.0,0,4,0,0,0,1,1,0,0,0,0,22,0,0,0,6.292857142857143
158,Bún Riêu Gánh Bến Thành - Lê Thánh Tôn,"163 Lê Thánh Tôn, P. Bến Thành, Quận 1, TP. HCM",,35.000 - 40.000,Quận 1,35000,40000,37500.0,0,24,0,0,0,0,7,0,0,0,0,58,0,0,0,5.786516853932584
159,Bánh Mì Chim Chạy - Thịt Nướng Than,"Cổng Chính chợ Thái Bình, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,17.000 - 20.000,Quận 1,17000,20000,18500.0,0,6,0,0,0,0,6,0,0,0,0,88,0,0,0,7.75
160,ANA FOODS - Dimsum & Cơm Gà - Nguyễn Thị Minh Khai,"18B/17 Nguyễn Thị Minh Khai, P. Đa Kao, Quận 1, TP. HCM",,23.000 - 48.000,Quận 1,23000,48000,35500.0,0,2,0,0,0,1,2,0,0,0,0,38,1,0,0,8.113636363636363
161,Súp Cua Bông - Mạc Đĩnh Chi,"59C Mạc Đĩnh Chi, Quận 1, TP. HCM",06:10 - 21:00,17.000 - 25.000,Quận 1,17000,25000,21000.0,0,5,0,0,0,0,9,0,0,0,0,86,0,0,0,9.742
162,Bún Bò Huế Đông Ba - Since 1998,"207B Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",06:00 - 21:00,38.000 - 55.000,Quận 1,38000,55000,46500.0,0,5,0,0,0,0,2,0,1,0,0,12,0,0,0,2.85
163,Bánh Mì Chim Chạy - 11/4 Nguyễn Thị Minh Khai,"11/4 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 22:00,20.000 - 72.000,Quận 1,20000,72000,46000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8
164,Bún Riêu Cô Hương Béo - Nguyễn Thị Minh Khai,"19B Nguyễn Thị Minh Khai , P. Bến Nghé, Quận 1, TP. HCM",,15.000 - 80.000,Quận 1,15000,80000,47500.0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,4.425
165,Busan Korean Food - Món Hàn Quốc - Nguyễn Thái Học,"45/4 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,30.000 - 270.000,Quận 1,30000,270000,150000.0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7.7
166,Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thái Học,"161 Nguyễn Thái Học, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,100.000 - 500.000,Quận 1,100000,500000,300000.0,0,8,0,0,0,0,2,0,0,0,0,75,0,1,0,8.534883720930232
168,QUÁN BÚN BÒ & PHỞ CÔ SÁU - Nguyễn Trãi,"214/C40 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,10.000 - 90.000,Quận 1,10000,90000,50000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
169,Quán No - Bún Đậu Mắm Tôm,"26/24/24 Đỗ Quang Đẩu, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,40.000 - 70.000,Quận 1,40000,70000,55000.0,0,12,0,0,1,0,15,0,0,0,2,67,1,2,0,8.862
170,Giò Chả Minh Châu - Lý Tự Trọng,"238 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",06:00 - 17:55,100.000 - 330.000,Quận 1,100000,330000,215000.0,0,7,0,0,0,0,4,2,0,0,0,20,0,2,0,5.725714285714286
171,Bonchon Chicken Vietnam - Lý Tự Trọng,"43 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",,25.000 - 250.000,Quận 1,25000,250000,137500.0,0,2,0,0,0,0,2,0,0,0,0,38,0,0,0,7.895238095238096
172,Bánh Mì 611 - Lương Hữu Khánh,"9A Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,25.000 - 60.000,Quận 1,25000,60000,42500.0,0,0,0,0,0,0,2,0,0,0,1,23,0,0,0,9.715384615384615
173,Cháo Sườn Cô Giang - Cô Giang,"185 Cô Giang, P. Cô Giang, Quận 1, TP. HCM",,10.000 - 40.000,Quận 1,10000,40000,25000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
174,Cơm Ngon Hà Nội - 131 Nguyễn Du,"131 Nguyễn Du, P. Bến Thành, Quận 1, TP. HCM",,11.000 - 25.000,Quận 1,11000,25000,18000.0,0,7,0,0,0,0,5,0,0,0,1,14,0,0,0,8.192592592592591
175,Bún Thái Hải Sản - Vân Trường - Trần Quang Khải,"102/2 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",,35.000 - 60.000,Quận 1,35000,60000,47500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8
176,Xôi Làng Nghề - Chuẩn Vị Bắc - Nguyễn Thị Minh Khai,"11E Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",06:20 - 20:30,20.000 - 50.000,Quận 1,20000,50000,35000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
177,Bánh Cuốn Ba Miền - Trần Quang Khải,"205 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",00:00 - 23:59,33.000 - 45.000,Quận 1,33000,45000,39000.0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,5.964705882352941
178,Bánh Cuốn Tây Hồ - Đinh Tiên Hoàng,"127 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",06:00 - 19:45,30.000 - 55.000,Quận 1,30000,55000,42500.0,0,18,1,0,0,0,9,1,0,0,0,69,1,1,0,5.694
179,Cơm Tấm Sườn Que - Nguyễn Thị Minh Khai,"15M Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",,20.000 - 200.000,Quận 1,20000,200000,110000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2
180,Burger King - Phạm Ngũ Lão,"275 - 277 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,80.000 - 121.000,Quận 1,80000,121000,100500.0,0,5,0,0,0,0,4,0,0,0,0,41,0,0,0,6.52
181,Quán Ngon - Bún Chả Hà Nội & Đặc Sản Vùng Miền - Đề Thám,"209 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,0 - 0,Quận 1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.3
182,Thanh Thành Đạt - Hủ Tiếu Nam Vang - 43 Đinh Tiên Hoàng,"43 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 1,35000,50000,42500.0,0,2,0,0,0,0,1,0,0,0,0,21,0,0,0,6.783333333333334
183,Thế Giới Donut - Hai Bà Trưng,"210 Hai Bà Trưng, P. Tân Định, Quận 1, TP. HCM",,12.000 - 33.000,Quận 1,12000,33000,22500.0,0,2,0,1,0,0,3,0,0,0,0,93,1,0,0,7.497999999999999
184,Cơm Gà Xối Mỡ Su Su,"117/1D Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,28.000 - 44.000,Quận 1,28000,44000,36000.0,0,16,0,0,0,1,6,0,0,0,0,77,0,0,0,5.916
185,Gà Rán KFC - Trịnh Văn Cấn - Nguyễn Thái Học,"35 Trịnh Văn Cấn, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,30.000 - 88.000,Quận 1,30000,88000,59000.0,0,8,0,0,0,0,3,0,0,0,0,33,0,2,0,6.817391304347827
186,Hồng Hạnh - Bánh Cuốn & Món Huế,"17A Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 22:40,25.000 - 77.000,Quận 1,25000,77000,51000.0,0,30,0,0,0,0,15,0,0,0,0,55,0,0,0,5.4239999999999995
187,Cu Sữa - Tré Trộn,"59 Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM",,20.000 - 50.000,Quận 1,20000,50000,35000.0,0,4,0,0,0,0,8,0,0,0,0,19,0,0,0,6.980645161290322
188,Phở Hà - Hải Triều - Since 1990,"19 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",00:00 - 23:59,45.000 - 60.000,Quận 1,45000,60000,52500.0,0,2,0,0,0,0,3,0,0,0,0,6,0,0,0,4.836363636363637
189,DODO PIZZA - Trần Hưng Đạo,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,68.000 - 525.000,Quận 1,68000,525000,296500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
190,Bò Kho Cô Mai - Since 1984 - Nguyễn Thị Minh Khai,"25 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",,10.000 - 50.000,Quận 1,10000,50000,30000.0,0,5,0,0,0,1,5,1,0,0,0,50,1,2,0,8.033846153846154
191,Phở Phú Vương - Nguyễn Thái Bình,"120 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",06:00 - 21:30,50.000 - 80.000,Quận 1,50000,80000,65000.0,1,3,0,0,0,0,1,0,0,0,0,30,0,1,0,6.361111111111111
192,Cá Viên Chiên - Lương Hữu Khánh,"33A Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,20.000 - 55.000,Quận 1,20000,55000,37500.0,1,11,0,1,0,0,7,0,0,0,0,77,1,2,0,6.296
193,Phá Lấu Lì - Sương Nguyệt Ánh,"1A Sương Nguyệt Ánh, P. Bến Thành, Quận 1, TP. HCM",,30.000 - 110.000,Quận 1,30000,110000,70000.0,1,24,0,1,0,0,9,0,0,0,0,64,0,1,0,5.73
194,Bánh Canh Cua Út Thảo - Lê Thánh Tôn,"171 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,30.000 - 300.000,Quận 1,30000,300000,165000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.3
195,The Pizza Company - Nguyễn Thái Học,"105 - 107 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,100.000 - 250.000,Quận 1,100000,250000,175000.0,1,13,0,0,0,0,5,0,0,0,0,79,0,2,0,7.12
196,A Tùng - Bánh Mì Bò Nướng Bơ Cambodia - Cống Quỳnh,"171 Cống Quỳnh, Quận 1, TP. HCM",,5.000 - 15.000,Quận 1,5000,15000,10000.0,0,14,0,0,0,1,5,0,0,0,0,80,0,0,0,7.25
197,Vina Chuối - Huỳnh Thúc Kháng,"25 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM",,8.000 - 8.000,Quận 1,8000,8000,8000.0,0,4,0,0,0,0,4,0,0,0,0,23,0,2,0,7.151515151515151
198,MANMARU - Ẩm Thực Nhật Bản - Mạc Đĩnh Chi,"71 Mạc Đĩnh Chi, P. Đa Kao, Quận 1, TP. HCM",,150.000 - 300.000,Quận 1,150000,300000,225000.0,0,4,0,0,0,1,5,0,0,0,0,90,0,0,0,7.882000000000001
199,Cô Thủy - Bánh Tráng Nướng,"4 Đường Số 4, P. Bình An, Thành Phố Thủ Đức, TP. HCM",,10.000 - 35.000,Quận 2,10000,35000,22500.0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,7.1
200,Cơm Vịt Quay Hồng Kông,"199M Nguyễn Văn Hưởng, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",,30.000 - 60.000,Quận 2,30000,60000,45000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0
201,Nhà Hàng Ẩm Thực Quê Nhà - Trần Não,"168 Trần Não, P. An Khánh, Quận 2, TP. HCM",,25.000 - 150.000,Quận 2,25000,150000,87500.0,0,3,0,0,0,0,3,0,0,0,0,40,0,1,0,8.297872340425531
230,Cơm Xá Xíu Thượng Hạng 88 - Thân Văn Nhiếp,"62 Thân Văn Nhiếp, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,30.000 - 50.000,Quận 2,30000,50000,40000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
262,Xích Ký - Bánh Mì & Bánh Hỏi Heo Quay - Lương Đình Của,"360 Lương Đình Của, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,15.000 - 40.000,Quận 2,15000,40000,27500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
273,Shop KEM - Bánh Tráng Trộn & Ăn Vặt - Đường Số 10,"9 Đường Số 10, P. Bình An, Quận 2, TP. HCM",,10.000 - 100.000,Quận 2,10000,100000,55000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
286,Ẩm Thực Thường Nhật,"18 - 20 Đường số 28, Khu Đô Thị An Phú - An Khánh, P. An Phú, Quận 2, TP. HCM",,25.000 - 85.000,Quận 2,25000,85000,55000.0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
295,Fruit Land - Trái Cây Hộp Cắt Sẵn,"Shophouse Sarimi B1 - 00.08, Khu Đô Thị Sala, 10 Mai Chí Thọ, P. An Lợi Đông, Quận 2, TP. HCM",,40.000 - 60.000,Quận 2,40000,60000,50000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
296,Chăm Pa Quán - Phở Hà Nội,"40 Song Hành, P. An Phú, Quận 2, TP. HCM",,10.000 - 80.000,Quận 2,10000,80000,45000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1
306,Cháo Ếch Chị Em - Nguyễn Thị Định,"196 Nguyễn Thị Định, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,5.000 - 140.000,Quận 2,5000,140000,72500.0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,7.371428571428572
